Physical Record ID,BL record ID,ARK
003914507,014824746,ark:/81055/vdc_000000001A82
000076513,014871114,ark:/81055/vdc_000000011274
000076424,015742568,ark:/81055/vdc_0000000146FA
000076338,015210811,ark:/81055/vdc_0000000275AC
002463041,014635453,ark:/81055/vdc_0000000440FA
000051343,014839226,ark:/81055/vdc_0000000051A2
000076171,015177967,ark:/81055/vdc_00000002669A
000076173,015264313,ark:/81055/vdc_000000027A92
000076128,014846784,ark:/81055/vdc_000000008F88
000076085,015210810,ark:/81055/vdc_000000026B14
000075859,014905132,ark:/81055/vdc_00000001EA38
000075847,014885060,ark:/81055/vdc_0000000181AA
000526726,014806288,ark:/81055/vdc_000000056AC6
000470339,015105867,ark:/81055/vdc_000000023778
003962978,014832351,ark:/81055/vdc_000000045F2A
000609403,014806901,ark:/81055/vdc_0000000375DE
000238417,014804860,ark:/81055/vdc_00000005EB48
000074408,015210807,ark:/81055/vdc_000000026C16
000074402,014871111,ark:/81055/vdc_00000001493A
000074411,015210808,ark:/81055/vdc_0000000275FA
000074424,015210809,ark:/81055/vdc_0000000274F8
000074355,014895992,ark:/81055/vdc_00000001C3A4
000327882,014816292,ark:/81055/vdc_00000002BB2A
000742727,014603391,ark:/81055/vdc_000000028CF8
000217201,014804776,ark:/81055/vdc_00000002CBA4
000905386,014628803,ark:/81055/vdc_00000003B03A
000072835,015742566,ark:/81055/vdc_000000006564
000072784,014839244,ark:/81055/vdc_000000005874
000832721,014839715,ark:/81055/vdc_0000000028B6
000072136,014912176,ark:/81055/vdc_00000001F872
000072135,014890948,ark:/81055/vdc_0000000190A4
000072015,014846783,ark:/81055/vdc_0000000079CE
000071406,014861215,ark:/81055/vdc_00000000CDAA
000071244,014905131,ark:/81055/vdc_00000001E0FC
000070963,014846782,ark:/81055/vdc_000000008DBA
000071005,014860041,ark:/81055/vdc_00000000B54A
000355992,014756069,ark:/81055/vdc_000000053046
002041974,014815350,ark:/81055/vdc_0000000532EC
002461809,014819005,ark:/81055/vdc_000000052D04
003689299,014912706,ark:/81055/vdc_00000001F104
000616176,014806947,ark:/81055/vdc_000000000390
000393128,014805574,ark:/81055/vdc_000000046E06
000070905,014860040,ark:/81055/vdc_000000009C96
000345284,014805230,ark:/81055/vdc_00000003B7DE
000070846,014803949,ark:/81055/vdc_000000052C2C
000259933,014616547,ark:/81055/vdc_00000002FD60
001480795,014767725,ark:/81055/vdc_0000000596DC
001820574,014814252,ark:/81055/vdc_000000044A78
000070511,014860039,ark:/81055/vdc_00000000B0A0
000805088,014808073,ark:/81055/vdc_000000055650
003852459,014824658,ark:/81055/vdc_00000004443C
000860279,014808612,ark:/81055/vdc_000000040C62
000069956,014860038,ark:/81055/vdc_00000000A896
000424137,014866444,ark:/81055/vdc_00000000EACC
000860295,014808625,ark:/81055/vdc_00000003FD32
003731136,015178499,ark:/81055/vdc_000000025FE6
000068837,015177965,ark:/81055/vdc_00000002617E
000068682,014860036,ark:/81055/vdc_00000000993C
000860300,014808629,ark:/81055/vdc_00000003E84A
000068353,014846780,ark:/81055/vdc_0000000083A6
000860302,014808630,ark:/81055/vdc_00000004ACA0
000789311,014807999,ark:/81055/vdc_00000004727A
000067519,014895988,ark:/81055/vdc_00000001CF98
000067365,014866310,ark:/81055/vdc_00000000ED8A
000067252,014803920,ark:/81055/vdc_000000009B88
000067119,015742563,ark:/81055/vdc_000000003D7A
000768121,014807844,ark:/81055/vdc_000000047106
000897502,014808926,ark:/81055/vdc_00000003C2A0
002110949,014815716,ark:/81055/vdc_00000002D204
000066840,014890947,ark:/81055/vdc_000000019FDA
000066841,014839234,ark:/81055/vdc_000000005832
000066701,014860034,ark:/81055/vdc_00000000ACBC
000066485,014861210,ark:/81055/vdc_00000000BF28
000066487,014861211,ark:/81055/vdc_00000000BEE6
000066491,014861212,ark:/81055/vdc_00000000BEEC
000066493,014861213,ark:/81055/vdc_00000000BF16
000065747,014860033,ark:/81055/vdc_00000000A47C
000065748,015742562,ark:/81055/vdc_000000003720
000065475,014879464,ark:/81055/vdc_000000016362
000064858,015210806,ark:/81055/vdc_000000026F40
000064829,014879463,ark:/81055/vdc_0000000151B0
000065130,014860032,ark:/81055/vdc_00000000B5B0
000065026,014919139,ark:/81055/vdc_00000002005E
000064701,014839233,ark:/81055/vdc_000000006288
000064601,015210804,ark:/81055/vdc_000000026E98
000064634,015210805,ark:/81055/vdc_000000026EFE
000064513,015210803,ark:/81055/vdc_000000026F7C
000064251,014866309,ark:/81055/vdc_00000000EFDC
000063926,015177964,ark:/81055/vdc_0000000264A8
000063932,014871106,ark:/81055/vdc_0000000119E8
000063886,014919138,ark:/81055/vdc_00000001FE72
000063908,014860031,ark:/81055/vdc_00000000AEAE
000063103,014895987,ark:/81055/vdc_00000001CCF8
000063032,014846779,ark:/81055/vdc_000000006A08
000062857,014871105,ark:/81055/vdc_000000013062
003969945,014832468,ark:/81055/vdc_000000055854
000773543,014807890,ark:/81055/vdc_00000005C4B4
000062493,015172988,ark:/81055/vdc_00000002534A
000062461,015210802,ark:/81055/vdc_000000027498
000062458,014879462,ark:/81055/vdc_000000016A8E
000062394,014846778,ark:/81055/vdc_000000007914
003371050,014829500,ark:/81055/vdc_00000002B13A
000823833,014808344,ark:/81055/vdc_0000000304EC
001909007,014816973,ark:/81055/vdc_0000000290CA
000061724,014803910,ark:/81055/vdc_000000058746
001909004,014912432,ark:/81055/vdc_00000001EF9C
000061456,014885057,ark:/81055/vdc_000000018444
000061361,014860030,ark:/81055/vdc_00000000A51E
001909000,014816972,ark:/81055/vdc_00000002A2DC
000060798,014919137,ark:/81055/vdc_0000000205C2
000060726,014905130,ark:/81055/vdc_00000001DAB4
003679097,014873000,ark:/81055/vdc_00000001194C
000060280,015210801,ark:/81055/vdc_000000027480
000060276,014846777,ark:/81055/vdc_0000000037DA
000060249,014871104,ark:/81055/vdc_000000014850
001765221,015106051,ark:/81055/vdc_0000000229C8
000252173,014912206,ark:/81055/vdc_00000001ED08
000059854,014617212,ark:/81055/vdc_0000000310E6
000652611,014807062,ark:/81055/vdc_00000002CC8E
000059671,014839232,ark:/81055/vdc_00000000529E
000059075,014803903,ark:/81055/vdc_000000056592
002650341,014826382,ark:/81055/vdc_0000000421CE
000418006,014939377,ark:/81055/vdc_000000021F24
000058889,014756440,ark:/81055/vdc_000000056058
000058865,014846776,ark:/81055/vdc_0000000068FA
000889779,014767632,ark:/81055/vdc_000000058920
000843562,014756124,ark:/81055/vdc_000000055FCE
000897871,014808933,ark:/81055/vdc_00000005C8E0
003865367,014831785,ark:/81055/vdc_00000005CE08
000058791,014861208,ark:/81055/vdc_00000000D7C4
000058794,014860028,ark:/81055/vdc_00000000B2D4
002197631,014767901,ark:/81055/vdc_000000058500
000741456,014847072,ark:/81055/vdc_000000007B3C
000660575,014608535,ark:/81055/vdc_00000002BBEA
000516978,015111139,ark:/81055/vdc_000000023DF6
000176766,014885083,ark:/81055/vdc_000000015EEE
002217650,014847599,ark:/81055/vdc_0000000072DE
001793709,014814141,ark:/81055/vdc_0000000343C8
002791313,014827037,ark:/81055/vdc_00000004E9A2
001209179,014810446,ark:/81055/vdc_0000000569EE
000058056,014860027,ark:/81055/vdc_00000000A7AC
000058057,014861207,ark:/81055/vdc_00000000C7E6
003977731,014832553,ark:/81055/vdc_00000002ECF2
000513330,014871334,ark:/81055/vdc_0000000116AC
000241326,014816259,ark:/81055/vdc_00000002AAD4
003983052,014824907,ark:/81055/vdc_00000005C83E
001944207,014885453,ark:/81055/vdc_00000001621E
001944213,015742922,ark:/81055/vdc_00000005C808
000806097,014808090,ark:/81055/vdc_00000004646A
000772054,014807856,ark:/81055/vdc_000000052E24
000874581,014808729,ark:/81055/vdc_000000054A1A
004029146,014880498,ark:/81055/vdc_000000015C06
004029139,014912764,ark:/81055/vdc_00000001F380
000287349,014871226,ark:/81055/vdc_000000014388
000816045,014839706,ark:/81055/vdc_000000004B96
001214369,014810458,ark:/81055/vdc_000000055E36
000811277,014816562,ark:/81055/vdc_00000002883C
000537365,014806375,ark:/81055/vdc_000000031632
002534493,014825822,ark:/81055/vdc_00000004257C
001218630,014810535,ark:/81055/vdc_000000058BA2
000057078,014602997,ark:/81055/vdc_000000028542
003984997,014848297,ark:/81055/vdc_000000006FC6
002644216,014616938,ark:/81055/vdc_00000003224A
001453861,014811810,ark:/81055/vdc_00000003BD48
001318028,014811227,ark:/81055/vdc_000000046CC2
000056968,014803889,ark:/81055/vdc_000000056922
000848161,014808532,ark:/81055/vdc_0000000494D0
000772730,014807872,ark:/81055/vdc_00000005E620
001015002,014822959,ark:/81055/vdc_000000001FE0
003058557,014768104,ark:/81055/vdc_000000056EC8
002093785,015115717,ark:/81055/vdc_000000024546
003468917,015178462,ark:/81055/vdc_000000026460
002802862,014823433,ark:/81055/vdc_000000000570
000638067,014839578,ark:/81055/vdc_0000000032C4
000075704,014871113,ark:/81055/vdc_0000000126F0
001729856,014813683,ark:/81055/vdc_000000039F24
003317902,014824005,ark:/81055/vdc_000000029826
001488075,014812014,ark:/81055/vdc_000000054C8A
000832665,015178087,ark:/81055/vdc_00000002680E
000487141,014806032,ark:/81055/vdc_000000056D2A
000487140,015742677,ark:/81055/vdc_0000000367B6
000120628,014939328,ark:/81055/vdc_000000021FAE
002394979,015178290,ark:/81055/vdc_000000025B5A
000371758,014805480,ark:/81055/vdc_00000003A19A
000209530,014616540,ark:/81055/vdc_00000002EFB6
003936684,014832208,ark:/81055/vdc_0000000008A6
000797816,014891122,ark:/81055/vdc_0000000191EE
001557036,014871874,ark:/81055/vdc_00000001271A
003121028,014823786,ark:/81055/vdc_0000000582B4
000090336,014608519,ark:/81055/vdc_00000002B1B8
002804173,014827141,ark:/81055/vdc_00000000088E
002671030,014756293,ark:/81055/vdc_000000055C8C
001356158,014816741,ark:/81055/vdc_00000002909A
001271756,014811029,ark:/81055/vdc_00000002CCA0
000161482,014804415,ark:/81055/vdc_0000000310E0
000832716,014808404,ark:/81055/vdc_000000058FB0
000832720,014808406,ark:/81055/vdc_000000057150
000789612,014808001,ark:/81055/vdc_0000000452B2
002167334,014817138,ark:/81055/vdc_0000000021DE
001705581,014813489,ark:/81055/vdc_00000004BF18
003635636,014861075,ark:/81055/vdc_000000009F78
002990938,014841024,ark:/81055/vdc_00000000259E
003979066,015174117,ark:/81055/vdc_000000025674
003925989,015173217,ark:/81055/vdc_0000000254F4
003677495,015174103,ark:/81055/vdc_0000000255B4
003479736,015115832,ark:/81055/vdc_000000024C66
001886835,015174041,ark:/81055/vdc_0000000255D8
001749216,014813856,ark:/81055/vdc_000000008448
001628470,015115692,ark:/81055/vdc_000000024CC6
001606463,014812838,ark:/81055/vdc_000000036144
001464202,015174022,ark:/81055/vdc_000000025866
000958271,014860338,ark:/81055/vdc_00000000AE6C
004112484,014832802,ark:/81055/vdc_00000002BAAC
000185405,014885084,ark:/81055/vdc_000000017D1E
003262427,014847996,ark:/81055/vdc_000000006D2C
000054811,014895982,ark:/81055/vdc_00000001CBDE
000054812,014895983,ark:/81055/vdc_00000001CC8C
000054815,014895984,ark:/81055/vdc_00000001C782
000054828,015742561,ark:/81055/vdc_0000000201F0
000054818,014895985,ark:/81055/vdc_00000001C770
000054820,014895986,ark:/81055/vdc_00000001CC3E
000054819,015105813,ark:/81055/vdc_000000022620
000054821,015105814,ark:/81055/vdc_000000023094
002792131,014880133,ark:/81055/vdc_000000016E9C
000931332,014809097,ark:/81055/vdc_000000037ECC
000913828,014808982,ark:/81055/vdc_000000031EAE
000658789,014807110,ark:/81055/vdc_00000005A8F4
003605701,014830737,ark:/81055/vdc_000000029FD0
000714914,014807383,ark:/81055/vdc_00000005A606
002810724,014840953,ark:/81055/vdc_0000000038A6
000748875,014608746,ark:/81055/vdc_00000002C4F6
000474210,014805963,ark:/81055/vdc_00000005753A
003626222,014830844,ark:/81055/vdc_00000002A252
002125120,014867148,ark:/81055/vdc_000000010BE4
000806129,014808093,ark:/81055/vdc_00000002D71A
001719559,014635388,ark:/81055/vdc_000000042798
000830045,014784770,ark:/81055/vdc_000000059F88
000617131,014806955,ark:/81055/vdc_000000051AB6
000472501,014805955,ark:/81055/vdc_0000000362BE
001775400,014814070,ark:/81055/vdc_0000000350C4
000251355,014839361,ark:/81055/vdc_000000004E24
000402830,014805605,ark:/81055/vdc_000000036918
000053234,014861204,ark:/81055/vdc_00000000D974
000053235,014866306,ark:/81055/vdc_00000000F6FC
000053236,014861205,ark:/81055/vdc_00000000D94A
000053231,014866305,ark:/81055/vdc_00000001051E
000053224,014866304,ark:/81055/vdc_0000000103B6
000052939,015742560,ark:/81055/vdc_00000002012A
000052558,015264312,ark:/81055/vdc_000000027B4C
011834222,014832846,ark:/81055/vdc_000000034AB8
000819230,014808263,ark:/81055/vdc_0000000356A0
000741339,014807603,ark:/81055/vdc_00000003543C
000461436,014891039,ark:/81055/vdc_00000001A598
000346430,014805246,ark:/81055/vdc_000000059CBE
002320149,014817983,ark:/81055/vdc_0000000350DC
001817946,015742913,ark:/81055/vdc_000000023592
000593033,014879579,ark:/81055/vdc_000000016A58
002496295,014819182,ark:/81055/vdc_000000000F1E
002370834,014796307,ark:/81055/vdc_00000005E9C8
000052269,014860025,ark:/81055/vdc_00000000A620
000052272,014860026,ark:/81055/vdc_000000009E40
000052261,015742556,ark:/81055/vdc_000000003F60
000052264,015742557,ark:/81055/vdc_00000000364E
000052267,015742558,ark:/81055/vdc_000000004302
000052022,014919136,ark:/81055/vdc_0000000204CC
000052021,015742555,ark:/81055/vdc_00000001DCB8
001506051,014847347,ark:/81055/vdc_000000006690
000050884,014861203,ark:/81055/vdc_00000000B610
001836517,014814340,ark:/81055/vdc_0000000361CE
003734435,015178501,ark:/81055/vdc_000000025D22
001253037,014816717,ark:/81055/vdc_00000002BAFA
003984671,014824909,ark:/81055/vdc_000000041BEC
003972956,014824877,ark:/81055/vdc_00000005059E
003967498,014824835,ark:/81055/vdc_00000003D8EA
003895329,014824711,ark:/81055/vdc_00000004A7B4
003871358,014824688,ark:/81055/vdc_000000050544
000050644,014756434,ark:/81055/vdc_0000000541CE
003822868,014831484,ark:/81055/vdc_000000035DD2
003673634,014831085,ark:/81055/vdc_00000004AC82
003641649,014830930,ark:/81055/vdc_00000003955E
003641652,014830931,ark:/81055/vdc_000000039558
000050656,014756436,ark:/81055/vdc_000000055614
003616833,014824378,ark:/81055/vdc_00000004FDCA
003523998,014824264,ark:/81055/vdc_00000003E0DC
000050632,014756431,ark:/81055/vdc_000000054E70
000050635,014756432,ark:/81055/vdc_000000055638
003213234,014828793,ark:/81055/vdc_00000003BA66
000050624,014803816,ark:/81055/vdc_000000059FF4
003137092,014617037,ark:/81055/vdc_000000030DCE
003109783,014823761,ark:/81055/vdc_000000032CCA
003109828,014823765,ark:/81055/vdc_000000050640
003109861,014823767,ark:/81055/vdc_00000004B084
003016985,014823621,ark:/81055/vdc_00000004EEC4
002485417,014819110,ark:/81055/vdc_000000050556
002485438,014819115,ark:/81055/vdc_000000050784
002440963,014818891,ark:/81055/vdc_00000002F4F6
002390722,014818457,ark:/81055/vdc_00000004C4D0
000050293,015177957,ark:/81055/vdc_0000000262BC
000049973,014839225,ark:/81055/vdc_00000000616E
000049744,014846774,ark:/81055/vdc_0000000082D4
002330633,014818126,ark:/81055/vdc_000000036372
002306042,014817821,ark:/81055/vdc_00000004C6A4
002298762,014817732,ark:/81055/vdc_00000004A51A
002204791,014817274,ark:/81055/vdc_00000004E642
002102027,014815662,ark:/81055/vdc_00000004B4B0
002094712,014815611,ark:/81055/vdc_000000000B88
000014642,014803555,ark:/81055/vdc_00000004A78A
000014643,014803556,ark:/81055/vdc_0000000512A0
002041563,014815347,ark:/81055/vdc_000000032C2E
001937545,014814847,ark:/81055/vdc_000000036AEC
001875656,014814597,ark:/81055/vdc_00000004ADCC
001756262,014616809,ark:/81055/vdc_000000031B1E
001667563,014813225,ark:/81055/vdc_000000032C52
001578556,014812592,ark:/81055/vdc_000000032C1C
001494214,014812102,ark:/81055/vdc_00000003CB2E
000806483,014808097,ark:/81055/vdc_00000004C8A2
001421028,014811650,ark:/81055/vdc_000000050D1E
001421020,014811647,ark:/81055/vdc_00000003B682
001419135,014811635,ark:/81055/vdc_00000005069A
001199872,014810364,ark:/81055/vdc_00000004C7C4
000976237,014809378,ark:/81055/vdc_000000038FDC
000976245,014809379,ark:/81055/vdc_00000003C88E
000976254,014809383,ark:/81055/vdc_00000004FD76
000938573,014809158,ark:/81055/vdc_00000004E77A
000930021,014896250,ark:/81055/vdc_00000001CD64
000891320,014808888,ark:/81055/vdc_000000049F68
000875215,014866585,ark:/81055/vdc_000000010D5E
000855620,014808577,ark:/81055/vdc_00000003A58A
000839053,014808477,ark:/81055/vdc_0000000486F6
000833136,014808407,ark:/81055/vdc_00000003CBBE
000833137,014808408,ark:/81055/vdc_00000003282C
000833152,014808419,ark:/81055/vdc_00000003EDC6
000822544,014808295,ark:/81055/vdc_00000003C870
000814048,014808182,ark:/81055/vdc_00000004BCCC
000804269,014839696,ark:/81055/vdc_000000004188
000790567,014808002,ark:/81055/vdc_00000003FACE
000748194,014807697,ark:/81055/vdc_00000004E510
000748200,014807699,ark:/81055/vdc_000000050AEA
000747641,014807683,ark:/81055/vdc_00000003F89A
000719487,014807412,ark:/81055/vdc_00000003D926
000719489,014807413,ark:/81055/vdc_000000032AD8
000719503,014807415,ark:/81055/vdc_0000000418B0
000715535,014807392,ark:/81055/vdc_00000004A1EA
000700447,014807306,ark:/81055/vdc_000000048BA0
000700145,014807301,ark:/81055/vdc_00000004AA48
000680483,014807227,ark:/81055/vdc_000000044A9C
000048487,014839223,ark:/81055/vdc_000000003BB8
000642514,014807043,ark:/81055/vdc_00000003FF48
000628347,014806995,ark:/81055/vdc_00000005579A
000606042,014806868,ark:/81055/vdc_00000004B49E
000599275,014806808,ark:/81055/vdc_00000004531E
000581506,014806713,ark:/81055/vdc_00000005128E
000555279,014806536,ark:/81055/vdc_00000004FDB8
000555281,014806537,ark:/81055/vdc_00000004F998
000555284,014806538,ark:/81055/vdc_000000050D06
000555285,014806539,ark:/81055/vdc_000000050A8A
000555277,014806535,ark:/81055/vdc_00000004F2DE
000547471,014806480,ark:/81055/vdc_00000005A1E6
000547496,014806484,ark:/81055/vdc_0000000364B0
000489702,014806061,ark:/81055/vdc_000000049F5C
000487268,014806036,ark:/81055/vdc_0000000329C4
000482571,014806002,ark:/81055/vdc_00000002FE20
000046434,014871101,ark:/81055/vdc_00000001498E
000045814,015105811,ark:/81055/vdc_00000002295C
000471166,014805951,ark:/81055/vdc_00000004396E
000471167,014805952,ark:/81055/vdc_00000003F3C0
000462488,014805901,ark:/81055/vdc_00000004D508
000449261,014805834,ark:/81055/vdc_00000004EB0A
000447131,014805808,ark:/81055/vdc_000000048AB0
000447151,014805810,ark:/81055/vdc_000000049C08
000045046,014768364,ark:/81055/vdc_000000057B94
000045049,014839222,ark:/81055/vdc_000000002730
000442519,014805772,ark:/81055/vdc_000000046B84
000426663,014805688,ark:/81055/vdc_00000003CBCA
000380821,014805532,ark:/81055/vdc_00000004D820
000368434,014805431,ark:/81055/vdc_000000055FDA
000366118,014805393,ark:/81055/vdc_00000004CFEC
000043990,014871100,ark:/81055/vdc_0000000148C2
000043836,014860023,ark:/81055/vdc_000000009C00
000366116,014805392,ark:/81055/vdc_00000004B0F6
000366113,014805390,ark:/81055/vdc_0000000507AE
000366115,014805391,ark:/81055/vdc_00000003C390
000365486,014805352,ark:/81055/vdc_00000003D008
000365494,014805357,ark:/81055/vdc_000000044A8A
000042828,015177954,ark:/81055/vdc_000000025E3C
000042633,014871099,ark:/81055/vdc_000000013968
000042130,014839221,ark:/81055/vdc_0000000061A4
000042095,014803737,ark:/81055/vdc_000000038298
000042104,014861201,ark:/81055/vdc_00000000D6F8
000041886,014846773,ark:/81055/vdc_00000000832E
